3,1,571.86,316.01,273.29,759.98,1,-1,-1,-1
3,2,955.99,356.00,111.03,248.00,1,-1,-1,-1
3,3,90.33,365.00,90.33,272.00,1,-1,-1,-1
3,4,1633.59,326.00,275.82,753.00,1,-1,-1,-1
3,5,1562.25,361.00,99.50,254.00,1,-1,-1,-1
3,7,4.92,376.00,53.15,162.00,1,-1,-1,-1
3,8,1630.38,337.99,91.25,246.02,1,-1,-1,-1
3,9,870.72,366.00,65.13,209.73,1,-1,-1,-1
3,10,40.27,396.44,88.37,241.27,1,-1,-1,-1
3,11,1001.57,360.02,83.97,229.87,1,-1,-1,-1
4,1,578.85,290.03,273.29,781.96,1,-1,-1,-1
4,2,955.22,352.00,113.56,258.00,1,-1,-1,-1
4,3,82.83,359.00,95.34,278.00,1,-1,-1,-1
4,4,1619.27,317.00,286.47,761.99,1,-1,-1,-1
4,5,1565.10,361.00,96.81,253.00,1,-1,-1,-1
4,7,7.09,374.00,51.83,157.00,1,-1,-1,-1
4,8,1632.73,341.98,90.54,242.04,1,-1,-1,-1
4,9,874.30,361.00,65.40,215.00,1,-1,-1,-1
4,10,38.38,389.78,89.29,249.83,1,-1,-1,-1
4,11,1028.80,360.02,69.36,202.97,1,-1,-1,-1
4,14,153.53,311.99,325.96,755.01,1,-1,-1,-1
5,1,591.00,307.02,273.97,760.98,1,-1,-1,-1
5,2,959.64,354.00,106.73,249.00,1,-1,-1,-1
5,3,72.10,363.00,100.81,257.01,1,-1,-1,-1
5,4,1608.15,331.99,298.73,747.01,1,-1,-1,-1
5,5,1564.79,361.00,95.43,251.00,1,-1,-1,-1
5,7,8.92,376.00,51.16,156.00,1,-1,-1,-1
5,8,1633.53,337.99,89.93,247.02,1,-1,-1,-1
5,9,870.13,361.00,64.74,214.00,1,-1,-1,-1
5,10,40.72,383.12,91.27,252.68,1,-1,-1,-1
5,11,1031.11,355.04,69.74,213.93,1,-1,-1,-1
5,14,126.09,312.99,339.84,766.01,1,-1,-1,-1
