3,1,296.00,188.00,31.01,77.00,1,-1,-1,-1
3,2,146.36,188.03,34.19,74.63,1,-1,-1,-1
3,3,358.16,188.99,36.61,87.01,1,-1,-1,-1
3,4,215.90,195.01,28.21,64.00,1,-1,-1,-1
3,5,121.18,194.12,28.32,66.75,1,-1,-1,-1
3,6,507.20,188.00,38.59,92.00,1,-1,-1,-1
3,7,419.25,193.00,34.50,79.00,1,-1,-1,-1
3,8,443.06,190.00,29.88,79.00,1,-1,-1,-1
4,1,297.04,188.90,29.77,73.91,1,-1,-1,-1
4,2,146.52,187.78,34.14,74.54,1,-1,-1,-1
4,3,362.50,187.00,36.89,90.99,1,-1,-1,-1
4,4,215.76,195.01,26.50,61.00,1,-1,-1,-1
4,5,121.19,193.27,28.61,67.47,1,-1,-1,-1
4,6,509.31,187.00,38.37,91.00,1,-1,-1,-1
4,7,420.92,190.00,35.14,82.00,1,-1,-1,-1
4,8,446.44,190.00,27.12,75.00,1,-1,-1,-1
4,10,148.89,186.00,32.21,76.00,1,-1,-1,-1
5,1,295.40,186.00,32.21,78.00,1,-1,-1,-1
5,2,156.24,195.96,39.34,84.91,1,-1,-1,-1
5,3,369.52,185.01,37.78,92.98,1,-1,-1,-1
5,4,215.01,195.01,27.00,61.00,1,-1,-1,-1
5,5,129.39,199.94,33.00,76.89,1,-1,-1,-1
5,6,515.20,184.00,38.59,92.00,1,-1,-1,-1
5,7,424.28,190.00,35.43,81.00,1,-1,-1,-1
5,8,449.03,183.00,30.94,82.00,1,-1,-1,-1
5,10,151.00,186.00,32.00,75.00,1,-1,-1,-1
5,11,125.43,190.00,28.12,70.00,1,-1,-1,-1
5,12,237.81,198.00,19.39,49.99,1,-1,-1,-1
5,14,492.09,189.03,31.80,77.01,1,-1,-1,-1
6,1,295.15,180.01,31.71,78.00,1,-1,-1,-1
6,3,375.90,179.04,36.97,93.98,1,-1,-1,-1
6,4,212.76,191.01,28.50,61.00,1,-1,-1,-1
6,6,517.31,179.00,40.37,91.00,1,-1,-1,-1
6,7,426.27,185.01,35.43,81.00,1,-1,-1,-1
6,8,454.16,181.00,29.69,78.00,1,-1,-1,-1
6,10,154.79,180.00,32.43,77.00,1,-1,-1,-1
6,11,125.43,187.01,30.13,70.00,1,-1,-1,-1
6,12,238.80,194.03,19.39,49.99,1,-1,-1,-1
6,14,501.30,202.57,38.67,93.13,1,-1,-1,-1
6,16,332.19,204.00,19.61,44.00,1,-1,-1,-1
7,1,289.45,183.00,33.11,80.00,1,-1,-1,-1
7,3,378.14,181.03,37.47,93.98,1,-1,-1,-1
7,4,206.27,194.01,29.50,61.00,1,-1,-1,-1
7,6,516.16,179.00,40.68,97.00,1,-1,-1,-1
7,7,424.70,185.01,35.57,83.99,1,-1,-1,-1
7,8,452.22,183.00,30.57,80.00,1,-1,-1,-1
7,10,150.68,181.00,32.64,78.00,1,-1,-1,-1
7,11,122.22,190.54,28.87,69.06,1,-1,-1,-1
7,12,235.12,193.03,20.78,51.98,1,-1,-1,-1
7,16,330.13,204.58,17.80,45.31,1,-1,-1,-1
8,1,281.30,189.00,34.41,83.99,1,-1,-1,-1
8,3,378.24,188.99,39.25,97.96,1,-1,-1,-1
8,4,196.94,199.00,31.18,65.99,1,-1,-1,-1
8,6,515.16,188.00,40.68,97.00,1,-1,-1,-1
8,7,422.81,195.00,35.36,82.99,1,-1,-1,-1
8,8,447.97,191.00,30.06,80.00,1,-1,-1,-1
8,10,145.47,188.00,33.07,80.00,1,-1,-1,-1
8,11,117.34,196.00,30.33,70.99,1,-1,-1,-1
8,12,228.16,202.98,20.78,51.98,1,-1,-1,-1
8,16,333.63,207.14,20.33,51.29,1,-1,-1,-1
9,1,280.55,186.00,32.91,83.99,1,-1,-1,-1
9,3,382.47,187.00,39.75,97.96,1,-1,-1,-1
9,4,196.43,200.00,29.21,64.00,1,-1,-1,-1
9,6,516.23,187.00,39.53,94.00,1,-1,-1,-1
9,7,423.06,193.00,35.86,82.99,1,-1,-1,-1
9,8,446.69,189.00,30.63,83.00,1,-1,-1,-1
9,10,144.54,188.00,31.93,77.00,1,-1,-1,-1
9,11,116.24,195.00,30.54,71.99,1,-1,-1,-1
