3,1,442.07,437.01,111.85,293.98,1,-1,-1,-1
3,2,1345.86,424.00,185.27,365.00,1,-1,-1,-1
3,3,583.90,444.00,91.20,262.00,1,-1,-1,-1
3,4,1255.19,447.00,37.63,100.00,1,-1,-1,-1
3,5,1445.84,421.00,168.32,351.00,1,-1,-1,-1
3,6,373.00,445.00,41.00,103.00,1,-1,-1,-1
3,7,1085.99,481.00,42.02,116.00,1,-1,-1,-1
3,9,911.18,488.00,91.64,105.00,1,-1,-1,-1
3,10,1053.84,486.00,40.31,108.00,1,-1,-1,-1
3,11,928.34,433.00,54.32,119.00,1,-1,-1,-1
3,12,731.57,469.00,36.87,102.00,1,-1,-1,-1
3,13,547.10,462.00,36.81,96.00,1,-1,-1,-1
3,15,687.07,490.00,48.86,109.00,1,-1,-1,-1
3,16,841.61,475.00,44.79,72.00,1,-1,-1,-1
3,17,807.15,472.00,41.71,72.00,1,-1,-1,-1
3,18,575.93,429.00,20.15,47.00,1,-1,-1,-1
3,19,417.67,456.32,37.04,86.73,1,-1,-1,-1
3,20,623.43,457.96,77.13,207.09,1,-1,-1,-1
4,1,444.14,440.00,109.72,278.01,1,-1,-1,-1
4,2,1344.85,414.00,188.29,378.99,1,-1,-1,-1
4,3,583.59,447.00,86.82,257.00,1,-1,-1,-1
4,4,1255.29,447.51,37.42,100.41,1,-1,-1,-1
4,5,1449.09,417.00,161.83,353.00,1,-1,-1,-1
4,6,373.85,444.00,40.30,102.00,1,-1,-1,-1
4,7,1085.47,484.10,39.29,113.80,1,-1,-1,-1
4,9,909.35,475.01,100.31,112.00,1,-1,-1,-1
4,10,1054.84,486.00,40.31,108.00,1,-1,-1,-1
4,11,927.25,433.00,55.50,122.00,1,-1,-1,-1
4,12,731.50,469.56,36.99,100.00,1,-1,-1,-1
4,13,546.57,463.19,36.70,96.20,1,-1,-1,-1
4,15,684.36,490.00,47.29,104.00,1,-1,-1,-1
4,16,842.45,474.00,45.09,73.00,1,-1,-1,-1
4,17,809.14,473.00,41.71,72.00,1,-1,-1,-1
4,18,576.82,430.00,20.36,48.00,1,-1,-1,-1
4,19,432.30,464.90,47.00,108.80,1,-1,-1,-1
4,20,631.11,455.97,71.71,199.13,1,-1,-1,-1
4,24,1015.56,425.00,44.88,121.00,1,-1,-1,-1
4,26,547.10,463.00,36.81,96.00,1,-1,-1,-1
4,28,1100.04,440.00,38.91,105.99,1,-1,-1,-1
4,29,419.08,456.00,36.85,84.00,1,-1,-1,-1
4,30,698.42,461.00,33.17,77.00,1,-1,-1,-1
5,1,446.14,441.00,111.72,278.01,1,-1,-1,-1
5,2,1351.72,413.00,188.54,383.99,1,-1,-1,-1
5,3,581.44,452.00,83.13,253.00,1,-1,-1,-1
5,4,1275.84,459.50,48.33,128.01,1,-1,-1,-1
5,5,1461.84,421.00,154.31,351.00,1,-1,-1,-1
5,6,373.66,444.47,40.67,102.20,1,-1,-1,-1
5,7,1085.93,486.00,39.14,108.00,1,-1,-1,-1
5,9,910.78,471.01,104.43,119.99,1,-1,-1,-1
5,10,1055.10,485.90,40.69,108.19,1,-1,-1,-1
5,11,927.59,433.00,54.82,119.00,1,-1,-1,-1
5,12,751.54,480.99,46.87,124.98,1,-1,-1,-1
5,13,564.73,474.76,46.58,120.52,1,-1,-1,-1
5,15,688.25,488.00,43.50,105.00,1,-1,-1,-1
5,16,842.30,473.00,45.40,74.00,1,-1,-1,-1
5,17,809.14,473.00,41.71,72.00,1,-1,-1,-1
5,18,575.78,430.00,19.43,46.00,1,-1,-1,-1
5,20,632.16,463.93,70.62,190.18,1,-1,-1,-1
5,24,1016.66,425.00,44.69,120.00,1,-1,-1,-1
5,26,547.94,463.00,36.12,95.00,1,-1,-1,-1
5,28,1100.13,440.92,37.59,102.58,1,-1,-1,-1
5,29,417.84,457.08,37.32,85.44,1,-1,-1,-1
5,30,698.25,462.00,31.50,74.00,1,-1,-1,-1
6,1,443.91,442.00,113.18,287.99,1,-1,-1,-1
6,2,1353.84,412.00,189.31,396.99,1,-1,-1,-1
6,3,581.51,449.00,85.00,258.00,1,-1,-1,-1
6,5,1472.97,419.00,153.07,352.00,1,-1,-1,-1
6,6,394.42,457.76,52.20,129.52,1,-1,-1,-1
6,7,1085.00,486.56,38.00,110.10,1,-1,-1,-1
6,9,910.37,485.00,99.26,113.00,1,-1,-1,-1
6,10,1050.16,484.00,41.69,110.00,1,-1,-1,-1
6,11,929.38,434.00,51.25,112.00,1,-1,-1,-1
6,15,688.39,495.00,42.22,92.00,1,-1,-1,-1
6,16,843.35,475.00,46.29,72.00,1,-1,-1,-1
